Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Aaron Nesmith,2019-20,78,215,SG/SF,Vanderbilt,2,64.0,14,14,500,29.0,0.685,0.659,0.561,0.307,260.0,2.5,13.9,8.0,6.9,2.3,2.6,9.3,26.3,2.2,0.4,2.6,0.207,9.3,0.4,9.7,127.8,106.8,0.54,24,15.3,0.2,.023,-5.0,-0.3,+4.9
Tyrese Maxey,2019-20,75,200,SG,Kentucky,1,10.0,31,28,1069,16.3,0.531,0.474,0.322,0.342,424.0,1.4,12.1,7.3,18.7,1.5,1.3,14.1,22.7,2.1,1.5,3.6,0.134,2.4,2.0,4.4,107.1,99.6,1.48,40,14.7,0.9,.071,-3.2,-0.2,-21.9
Nico Mannion,2019-20,75,190,PG,Arizona,1,9.0,32,32,1032,17.2,0.52,0.465,0.441,0.362,472.0,0.9,7.9,4.4,31.5,2.1,0.0,16.0,24.5,2.2,1.7,3.9,0.152,3.6,1.8,5.4,107.1,97.6,2.06,16,14.8,0.2,.046,-2.5,0.0,-6.7
Tyler Bey,2019-20,79,215,PF,Colorado,3,130.0,31,30,898,26.7,0.611,0.555,0.117,0.693,412.0,8.4,27.9,18.4,11.5,3.1,4.2,17.6,24.4,2.6,2.5,5.1,0.228,5.2,5.0,10.1,114.0,85.7,0.61,8,3.3,0.0,.045,-6.1,0.0,-27.5
Zeke Nnaji,2019-20,83,245,PF/C,Arizona,1,40.0,32,32,981,25.7,0.63,0.578,0.054000000000000006,0.637,482.0,11.5,20.3,15.9,5.8,1.3,3.3,14.6,24.1,3.5,2.1,5.6,0.229,5.6,2.3,8.0,120.5,92.5,0.39,31,10.5,0.7,.108,-2.1,0.0,-12.5
Daniel Oturu,2019-20,82,240,C,Minnesota,2,50.0,31,31,1050,30.7,0.612,0.585,0.123,0.428,562.0,12.0,23.3,17.8,7.9,1.0,7.1,14.7,28.8,3.7,2.2,5.9,0.226,7.7,3.4,11.1,115.1,92.9,0.39,15,4.7,0.1,.094,-5.0,-0.1,+3.7
Isaiah Joe,2019-20,76,170,SG,Arkansas,2,170.0,26,25,939,17.5,0.544,0.4970000000000001,0.764,0.253,402.0,1.7,11.5,6.6,10.0,2.2,0.8,10.0,24.2,1.8,1.4,3.2,0.136,4.0,1.2,5.3,106.4,99.2,1.0,23,11.1,0.4,.084,-3.0,-0.1,-9.1
Elijah Hughes,2019-20,78,230,SG,Syracuse,3,200.0,32,32,1175,22.1,0.561,0.511,0.491,0.358,570.0,1.4,13.2,7.4,20.1,1.8,2.9,11.9,26.6,3.5,1.3,4.8,0.16399999999999998,6.1,1.2,7.3,113.1,103.0,1.49,9,3.9,0.0,.003,-1.5,0.0,-39.1
Devon Dotson,2019-20,74,185,PG,Kansas,2,21.0,30,30,1047,24.9,0.578,0.517,0.316,0.44,534.0,2.0,10.7,6.6,22.5,3.5,0.3,13.4,26.4,3.8,2.4,6.2,0.238,6.5,4.8,11.3,118.0,90.5,1.64,2,5.5,0.0,.108,-0.7,0.0,-6.8
Malachi Flynn,2019-20,74,185,PG,San Diego State,3,293.0,32,32,1070,27.7,0.583,0.532,0.489,0.336,580.0,2.3,13.3,8.0,30.7,3.2,0.4,10.5,26.8,4.9,2.5,7.4,0.278,7.6,4.1,11.7,124.5,90.3,2.84,21,9.5,-0.3,-0.072,-8.5,-0.3,-18.5
Reggie Perry,2019-20,81,250,PF/C,Mississippi State,2,31.0,31,31,963,28.5,0.5870000000000001,0.531,0.194,0.53,533.0,12.4,25.2,19.1,16.4,1.6,4.1,16.4,28.6,3.7,1.6,5.2,0.218,6.7,1.8,8.5,116.5,97.5,0.8,15,11.7,0.2,.043,-5.2,-0.1,-7.4
Desmond Bane,2019-20,78,220,SG,TCU,4,,32,32,1152,22.6,0.573,0.557,0.477,0.131,507.0,4.6,16.3,10.4,26.0,2.5,1.6,13.8,24.4,3.4,1.9,5.3,0.183,7.1,2.6,9.8,114.5,97.6,1.68,39,22.2,1.5,.084,-1.7,0.1,-1.5
Jahmius Ramsey,2019-20,76,195,SG,Texas Tech,1,32.0,27,27,842,19.1,0.546,0.531,0.421,0.233,364.0,3.0,12.4,7.8,16.1,2.5,2.5,12.7,26.2,1.6,1.7,3.3,0.156,4.3,2.4,6.7,104.6,93.2,1.11,5,3.4,0.0,.066,-1.2,0.0,+22.0
Payton Pritchard,2019-20,74,195,PG,Oregon,4,54.0,31,31,1135,27.1,0.601,0.563,0.459,0.303,640.0,2.3,11.5,7.1,31.5,2.5,0.1,13.9,28.2,5.3,1.4,6.7,0.235,9.2,1.9,11.1,122.9,101.5,2.02,40,19.8,1.3,.081,-2.0,0.0,-3.5
Immanuel Quickley,2019-20,75,185,PG/SG,Kentucky,2,22.0,30,20,989,20.4,0.595,0.511,0.438,0.471,439.0,2.1,11.9,7.4,11.4,1.6,0.5,10.6,23.4,3.4,1.4,4.8,0.192,5.3,2.0,7.3,121.3,99.8,1.17,41,20.1,2.3,.135,1.5,0.7,+1.1
Paul Reed,2019-20,82,220,PF/C,DePaul,3,271.0,29,29,918,27.5,0.561,0.5379999999999999,0.147,0.227,421.0,11.1,25.9,18.4,11.5,3.3,9.7,14.4,24.0,2.2,2.3,4.5,0.194,4.9,4.2,9.2,109.6,88.8,0.71,9,8.6,0.0,.013,-6.5,-0.1,+7.3
Cassius Stanley,2019-20,78,200,SG,Duke,1,37.0,29,29,796,18.5,0.569,0.531,0.319,0.389,339.0,7.6,11.7,9.7,6.6,1.4,2.4,14.4,21.9,1.9,1.4,3.3,0.166,3.6,1.9,5.4,112.3,96.2,0.56,12,2.8,0.0,-0.053,-12.0,-0.1,-18.2
Jordan Nwora,2019-20,79,225,SF,Louisville,3,88.0,31,30,1026,22.6,0.568,0.528,0.44,0.298,500.0,6.0,19.8,13.3,8.4,1.3,0.9,11.7,27.8,3.2,2.0,5.2,0.201,6.3,1.9,8.2,113.5,94.2,0.62,14,9.4,0.0,.012,-5.1,-0.1,-8.5
Isaiah Stewart,2019-20,80,245,PF/C,Washington,1,3.0,32,32,1031,26.9,0.629,0.5770000000000001,0.059,0.591,510.0,10.7,19.5,15.5,6.3,0.9,7.0,14.1,24.5,3.7,2.0,5.7,0.222,5.0,2.4,7.4,119.7,93.6,0.38,43,18.8,2.2,.130,-1.3,0.1,+6.8
Tre Jones,2019-20,74,185,PG,Duke,2,15.0,29,29,1028,21.2,0.524,0.474,0.282,0.366,513.0,2.1,10.8,6.5,31.4,2.8,0.9,14.8,24.0,3.0,2.0,4.9,0.192,5.1,3.1,8.2,113.2,94.6,2.37,20,4.4,0.1,.034,-5.7,-0.1,-21.9
Naji Marshall,2019-20,79,235,PG/SG,Xavier,3,58.0,31,31,1106,18.7,0.53,0.496,0.361,0.32299999999999995,512.0,3.5,15.9,9.7,24.0,2.0,1.3,17.4,26.7,1.9,1.9,3.9,0.14,3.5,3.0,6.5,102.6,96.4,1.19,7,3.3,-0.1,-0.169,-11.3,-0.1,-37.4
Nick Richards,2019-20,84,240,C,Kentucky,3,18.0,31,30,919,25.8,0.674,0.642,0.0,0.5710000000000001,394.0,11.3,18.6,15.3,1.7,0.2,8.0,13.2,20.7,3.4,1.6,5.1,0.222,4.6,2.4,7.0,127.8,95.8,0.14,11,3.5,0.1,.089,-6.6,0.0,-4.5
Robert Woodard,2019-20,79,230,SF,Mississippi State,2,63.0,31,31,1025,18.1,0.564,0.5489999999999999,0.255,0.284,337.0,8.2,14.8,11.7,7.6,2.0,3.4,15.7,18.2,2.0,1.3,3.3,0.128,4.1,1.9,6.0,111.4,101.4,0.69,8,2.8,0.0,-0.034,-7.7,0.0,+12.5
Markus Howard,2019-20,71,170,PG,Marquette,4,68.0,29,29,963,29.2,0.593,0.53,0.524,0.444,730.0,1.9,9.1,5.7,26.2,1.6,0.1,12.6,39.3,4.8,1.0,5.8,0.24,10.5,0.6,11.0,116.7,103.6,0.97,0,0,0,0,0,0,0
Nate Hinton,2019-20,77,210,SG/SF,Houston,2,105.0,31,31,938,21.4,0.54,0.498,0.456,0.345,339.0,9.7,22.0,15.7,12.9,2.7,0.7,11.1,17.9,2.7,2.2,4.9,0.21,5.6,3.7,9.3,122.0,89.7,1.66,9,3.7,-0.1,-0.194,-7.4,0.0,-28.4
Udoka Azubuike,2019-20,83,260,C,Kansas,4,33.0,31,30,859,31.3,0.685,0.748,0.0,0.599,397.0,15.3,26.9,21.5,7.1,1.0,10.9,19.6,22.9,2.9,2.6,5.5,0.254,7.2,5.2,12.4,118.2,82.9,0.38,12,4.1,0.1,.105,-4.3,0.0,-65.3
Trent Forrest,2019-20,77,205,PG/SG,Florida State,4,70.0,31,31,959,19.2,0.542,0.488,0.201,0.35700000000000004,393.0,4.2,12.4,8.4,24.0,3.5,2.3,21.8,21.9,1.7,1.9,3.6,0.15,2.8,3.8,6.6,105.1,94.1,1.35,11,3.6,0.0,.011,-4.8,0.0,-36.1
CJ Elleby,2019-20,79,200,SG/SF,Washington State,2,385.0,32,32,1068,22.5,0.519,0.47,0.438,0.295,542.0,3.8,23.1,12.9,13.5,2.9,2.5,10.8,29.2,2.3,2.2,4.5,0.16899999999999998,4.7,2.8,7.6,104.7,92.8,0.87,14,8.4,0.1,.034,-5.6,-0.1,-5.2
Grant Riller,2019-20,73,180,PG/SG,Charleston,4,,31,31,1039,30.6,0.609,0.551,0.28600000000000003,0.47,661.0,1.8,15.7,8.9,30.1,2.8,1.1,14.8,33.6,4.5,1.4,5.8,0.225,6.0,1.1,7.1,115.6,100.9,1.26,0,0,0,0,0,0,0
Ashton Hagans,2019-20,75,195,PG,Kentucky,2,12.0,30,29,994,17.3,0.519,0.434,0.234,0.536,408.0,0.9,11.8,6.9,36.4,3.4,0.7,23.7,22.4,1.5,1.8,3.3,0.132,1.9,2.8,4.7,101.8,95.6,1.85,2,2.0,0.0,-0.354,-21.7,0.0,-32.1
Austin Wiley,2019-20,82,260,C,Auburn,4,35.0,31,31,663,30.2,0.614,0.574,0.005,0.904,336.0,17.8,29.1,23.4,5.4,1.4,8.2,16.2,23.1,2.5,1.5,4.0,0.242,5.2,2.8,8.0,121.2,90.7,0.33,0,0,0,0,0,0,0
Omer Yurtseven,2019-20,84,275,C,Georgetown,3,55.0,26,25,709,27.2,0.5710000000000001,0.539,0.045,0.301,382.0,15.3,24.1,19.7,10.3,0.9,6.0,14.3,27.9,2.1,1.0,3.1,0.175,4.9,0.6,5.5,111.7,100.4,0.53,0,0,0,0,0,0,0
Lamar Stevens,2019-20,79,230,SF/PF,Penn State,4,98.0,31,31,963,21.5,0.502,0.45,0.209,0.423,513.0,4.2,19.3,11.7,14.8,2.0,3.8,12.2,31.2,1.7,1.9,3.6,0.15,3.3,2.9,6.1,101.4,94.2,0.88,31,13.4,0.5,.061,-3.4,-0.1,+1.0
Jalen Harris,2019-20,76,195,PG/SG,Nevada,3,325.0,30,30,991,26.4,0.56,0.513,0.369,0.327,627.0,2.8,17.6,10.6,26.5,1.9,0.5,11.0,32.7,3.7,1.3,5.0,0.202,6.7,0.9,7.6,113.4,100.9,1.64,4,3.5,0.0,-0.002,-4.0,0.0,+32.9
Skylar Mays,2019-20,76,205,PG/SG,LSU,4,135.0,31,31,1067,23.7,0.622,0.564,0.369,0.439,494.0,1.6,13.8,8.1,17.0,2.9,0.7,14.4,22.0,3.9,1.2,5.1,0.19,5.8,2.5,8.3,123.7,102.6,1.43,21,7.9,0.4,.117,-0.5,0.1,+3.8
Yoeli Childs,2019-20,79,225,PF,BYU,4,115.0,19,19,548,33.9,0.604,0.61,0.14800000000000002,0.305,369.0,8.8,28.1,18.9,16.8,1.5,3.2,11.4,37.8,2.1,1.1,3.2,0.236,7.1,2.1,9.1,111.4,93.0,0.84,0,0,0,0,0,0,0
Mamadi Diakite,2019-20,82,220,PF,Virginia,4,32.0,30,30,985,20.4,0.5539999999999999,0.51,0.175,0.389,369.0,6.4,18.8,12.9,5.0,1.6,5.3,14.7,25.9,1.6,2.8,4.4,0.179,2.5,4.1,6.6,102.6,85.1,0.28,4,10.0,0.1,.132,-1.0,0.0,+15.3
Xavier Tillman,2019-20,81,265,PF/C,Michigan State,2,112.0,31,31,995,26.5,0.593,0.5720000000000001,0.16699999999999998,0.41,432.0,9.9,23.9,17.5,18.1,2.1,6.9,14.5,21.0,3.1,2.7,5.8,0.234,6.3,6.2,12.6,119.5,86.5,1.52,33,18.8,1.5,.115,-1.0,0.2,+4.7
Saben Lee,2019-20,74,175,PG/SG,Vanderbilt,2,105.0,32,17,1052,24.3,0.58,0.53,0.292,0.498,594.0,1.9,11.0,6.3,31.9,2.7,0.9,16.2,29.4,3.4,0.7,4.0,0.152,4.9,0.4,5.3,111.3,107.9,1.35,24,14.8,0.9,.116,-1.0,0.1,-1.4
Tyrique Jones,2019-20,80,235,PF,Xavier,4,105.0,32,32,902,29.1,0.5710000000000001,0.557,0.0,0.563,451.0,17.1,26.0,21.6,11.6,2.0,4.1,12.7,24.6,3.1,2.1,5.1,0.228,6.6,2.9,9.4,117.0,90.6,0.82,0,0,0,0,0,0,0
Cassius Winston,2019-20,74,195,PG,Michigan State,4,31.0,30,30,980,23.0,0.585,0.536,0.409,0.327,553.0,0.7,7.1,4.2,36.5,2.1,0.1,16.8,29.1,3.5,1.5,5.0,0.204,7.0,1.9,8.9,114.5,98.5,1.83,10,5.7,0.1,.120,-1.6,0.0,-16.3
Steven Enoch,2019-20,82,250,C,Louisville,4,84.0,31,28,632,20.4,0.569,0.536,0.121,0.327,265.0,8.7,21.9,15.6,4.4,0.8,3.6,14.0,24.3,1.4,1.3,2.7,0.174,2.1,2.1,4.1,109.3,93.0,0.31,0,0,0,0,0,0,0
Malik Fitts,2019-20,80,230,SF,Saint Mary's,3,318.0,34,34,1163,23.2,0.593,0.551,0.388,0.35600000000000004,517.0,4.0,23.1,13.7,7.3,2.4,1.1,12.1,25.5,3.5,1.8,5.3,0.181,4.3,1.2,5.4,114.5,98.5,0.65,0,0,0,0,0,0,0
Killian Tillie,2019-20,82,220,PF,Gonzaga,4,123.0,24,24,591,27.5,0.63,0.613,0.391,0.27,299.0,5.8,16.6,11.5,13.1,2.2,3.4,8.5,22.9,2.6,1.3,3.9,0.261,8.3,3.7,12.0,130.8,92.5,1.88,0,0,0,0,0,0,0
Kamar Baldwin,2019-20,73,195,PG,Butler,4,155.0,31,30,981,21.9,0.51,0.469,0.298,0.224,488.0,1.9,15.3,9.0,23.8,2.1,2.1,11.2,31.0,2.4,1.8,4.2,0.171,5.1,2.8,7.9,106.3,95.9,1.63,0,0,0,0,0,0,0
Rayshaun Hammonds,2019-20,80,235,PF,Georgia,3,51.0,32,32,896,19.2,0.535,0.516,0.299,0.258,397.0,8.3,20.9,14.7,10.8,1.7,1.5,13.6,23.9,1.9,1.0,2.9,0.13,2.7,0.5,3.2,107.4,102.4,0.79,0,0,0,0,0,0,0
Isiaha Mike,2019-20,80,200,SF,SMU,2,,30,30,920,22.9,0.611,0.583,0.542,0.25,384.0,7.5,16.6,12.2,12.5,2.8,2.4,15.0,22.9,2.8,1.3,4.1,0.179,5.8,1.4,7.2,117.3,99.3,0.89,0,0,0,0,0,0,0
Anthony Cowan,2019-20,72,170,PG,Maryland,4,62.0,31,31,1076,20.8,0.5539999999999999,0.469,0.489,0.596,518.0,1.8,9.8,5.8,29.0,1.6,0.5,13.1,24.8,3.6,1.5,5.2,0.192,5.6,2.5,8.1,117.0,99.6,2.13,0,0,0,0,0,0,0
Tres Tinkle,2019-20,80,225,SF,Oregon State,4,78.0,31,31,1070,25.3,0.5589999999999999,0.5,0.34700000000000003,0.419,553.0,4.8,18.9,12.0,20.7,3.0,1.7,12.0,28.9,3.4,1.6,5.0,0.185,6.2,1.5,7.7,112.2,99.2,1.4,0,0,0,0,0,0,0
Myles Powell,2019-20,74,195,SG,Seton Hall,3,81.0,28,28,883,22.3,0.524,0.479,0.527,0.308,544.0,3.3,11.2,7.4,21.3,2.2,0.6,12.2,35.6,2.3,1.3,3.6,0.163,6.2,0.9,7.1,104.9,99.1,1.04,0,0,0,0,0,0,0
Davide Moretti,2019-20,74,185,PG/SG,Texas Tech,2,98.0,31,31,1058,14.1,0.594,0.534,0.601,0.35100000000000003,365.0,0.2,5.7,3.1,13.2,2.0,0.0,15.7,19.7,2.0,1.6,3.7,0.138,2.2,1.8,4.0,110.1,98.4,1.11,0,0,0,0,0,0,0
EJ Montgomery,2019-20,82,230,PF,Kentucky,2,9.0,28,25,674,14.1,0.545,0.522,0.044,0.307,177.0,9.3,16.2,13.1,4.8,1.0,5.1,15.6,14.1,0.9,1.2,2.1,0.124,0.9,3.0,3.9,108.9,96.4,0.59,0,0,0,0,0,0,0
Kaleb Wesson,2019-20,82,255,C,Ohio State,3,75.0,31,31,915,23.3,0.568,0.518,0.34600000000000003,0.523,435.0,9.9,26.1,18.4,14.3,1.5,4.0,16.8,26.1,2.6,2.2,4.7,0.207,5.4,3.6,9.0,111.2,89.8,0.78,0,0,0,0,0,0,0
Kristian Doolittle,2019-20,79,235,SF,Oklahoma,4,121.0,29,29,942,22.6,0.525,0.48,0.21,0.304,453.0,7.2,21.4,14.7,14.2,2.3,1.5,12.4,27.1,1.9,1.8,3.8,0.161,5.3,2.5,7.8,104.8,94.2,0.94,0,0,0,0,0,0,0
Jordan Ford,2019-20,73,175,PG,Saint Mary's,3,154.0,34,34,1292,26.9,0.604,0.57,0.381,0.255,679.0,2.0,8.4,5.3,13.6,2.2,0.1,7.5,28.4,5.7,1.3,7.0,0.215,7.3,0.6,7.9,122.9,104.2,1.58,0,0,0,0,0,0,0
Freddie Gillespie,2019-20,81,245,PF/C,Baylor,4,,30,30,852,25.8,0.581,0.55,0.0,0.47,296.0,16.2,20.3,18.2,3.3,2.4,8.9,9.5,16.1,2.7,2.4,5.0,0.236,4.7,4.7,9.4,127.7,85.5,0.54,0,0,0,0,0,0,0
Sam Merrill,2019-20,77,205,SG,Utah State,4,,32,32,1119,25.0,0.625,0.5660000000000001,0.513,0.397,575.0,0.7,11.8,6.6,23.1,1.5,0.3,9.0,24.9,5.2,2.0,7.1,0.255,7.6,2.4,9.9,129.7,96.3,2.5,19,7.6,0.4,.126,0.3,0.1,-17.9
Trevelin Queen,2019-20,78,190,SG,New Mexico State,4,,26,25,716,25.5,0.588,0.568,0.504,0.158,332.0,9.0,15.4,12.1,19.9,3.9,1.3,14.1,25.1,2.5,1.7,4.3,0.239,5.1,2.1,7.2,118.8,89.1,1.31,0,0,0,0,0,0,0
Nathan Knight,2019-20,81,235,C,William & Mary,4,,32,32,948,35.0,0.61,0.5579999999999999,0.219,0.5379999999999999,631.0,11.6,29.2,21.0,14.7,1.5,5.4,13.1,34.7,4.5,1.8,6.3,0.266,6.7,0.5,7.2,118.4,95.2,0.68,18,7.5,0.4,.143,0.1,0.1,+1.4
Anthony Lamb,2019-20,78,225,SF/PF,Vermont,4,,33,33,1023,23.7,0.526,0.471,0.411,0.353,532.0,5.1,20.9,13.2,17.7,2.0,5.1,13.1,30.8,2.5,2.7,5.2,0.205,4.1,2.3,6.4,105.7,86.4,1.05,8,14.4,-0.2,-0.075,-11.4,-0.2,-18.0
Alpha Diallo,2019-20,78,210,SG/SF,Providence,4,117.0,31,30,1013,18.8,0.489,0.455,0.257,0.406,445.0,10.2,16.2,13.0,16.5,2.7,3.3,17.1,25.6,1.3,2.0,3.3,0.129,3.2,2.6,5.8,98.9,93.9,0.84,0,0,0,0,0,0,0
Cade Cunningham,2020-21,80,220,PG/SG,Oklahoma State,1,1.0,27,26,956,21.6,0.574,0.515,0.388,0.39,518.0,2.3,16.3,9.6,20.4,2.5,2.3,18.7,29.1,2.3,1.7,4.0,0.166,5.1,3.1,8.2,106.4,97.0,0.86,?,?,?,?,?,?,?
Jalen Suggs,2020-21,76,205,PG,Gonzaga,1,11.0,26,26,726,23.0,0.589,0.5529999999999999,0.335,0.38,386.0,3.0,18.2,11.2,23.3,3.7,1.2,19.2,25.1,2.1,1.9,4.0,0.221,4.5,4.8,9.3,112.7,88.6,1.53,?,?,?,?,?,?,?
Evan Mobley,2020-21,84,215,PF/C,USC,1,3.0,31,31,1049,29.4,0.625,0.599,0.12,0.562,500.0,9.8,19.2,14.7,13.5,1.5,9.3,15.1,23.2,3.9,2.6,6.6,0.251,7.8,5.9,13.7,122.1,89.3,0.96,?,?,?,?,?,?,?
Moses Moody,2020-21,78,205,SG,Arkansas,1,45.0,31,31,1049,20.8,0.573,0.511,0.42,0.473,499.0,6.2,11.8,9.0,8.3,1.7,2.0,9.6,22.2,3.4,1.8,5.2,0.199,5.4,2.4,7.8,120.6,97.3,1.02,?,?,?,?,?,?,?
Scottie Barnes,2020-21,81,225,SF/PF,Florida State,1,7.0,23,7,570,22.1,0.557,0.541,0.201,0.359,274.0,7.5,11.5,9.6,31.8,3.4,2.0,20.6,23.5,1.5,1.0,2.5,0.175,4.7,3.8,8.4,111.2,97.6,1.7,?,?,?,?,?,?,?
Ziaire Williams,2020-21,80,185,SG/SF,Stanford,1,6.0,20,14,558,11.1,0.473,0.431,0.389,0.241,213.0,2.4,16.4,9.9,16.4,1.7,2.2,20.4,26.5,-0.2,0.9,0.6,0.046,-1.2,1.5,0.3,86.3,99.2,0.76,?,?,?,?,?,?,?
Keon Johnson,2020-21,77,185,SG/SF,Tennessee,1,19.0,27,17,688,16.3,0.519,0.476,0.194,0.409,302.0,4.8,11.0,7.9,20.7,2.5,2.0,19.4,26.8,0.7,1.4,2.1,0.124,1.0,3.1,4.1,97.7,94.5,0.94,?,?,?,?,?,?,?
Corey Kispert,2020-21,79,220,SF,Gonzaga,4,106.0,28,28,866,26.9,0.696,0.665,0.522,0.265,460.0,3.4,14.1,9.2,8.8,1.5,1.3,9.0,23.2,4.2,1.7,5.9,0.274,9.8,1.9,11.7,136.7,95.1,1.26,?,?,?,?,?,?,?
Jaden Springer,2020-21,76,205,SG,Tennessee,1,16.0,25,15,648,20.9,0.57,0.511,0.203,0.441,309.0,4.6,10.9,7.8,24.1,2.7,2.0,17.9,26.0,1.6,1.3,2.9,0.18,3.6,3.3,6.9,108.8,94.2,1.22,?,?,?,?,?,?,?
James Bouknight,2020-21,77,190,SG,UConn,2,66.0,15,14,475,23.2,0.546,0.498,0.342,0.37,253.0,5.3,15.1,10.1,12.8,2.2,0.9,14.0,31.6,1.3,0.8,2.1,0.179,6.1,2.5,8.6,108.7,98.4,0.64,?,?,?,?,?,?,?
Kai Jones,2020-21,83,220,C,Texas,2,51.0,26,4,594,20.7,0.6459999999999999,0.626,0.238,0.517,220.0,10.0,13.5,11.8,5.4,2.1,4.2,16.8,18.0,1.6,1.1,2.7,0.182,4.0,3.4,7.4,120.2,96.3,0.44,?,?,?,?,?,?,?
Taevion Kinsey,2020-21,77,185,SG,Marshall,3,,22,22,829,23.3,0.602,0.563,0.14800000000000002,0.319,425.0,6.3,11.7,9.1,14.9,1.1,0.9,10.5,23.6,3.1,0.9,4.0,0.191,4.7,-1.1,3.6,121.7,104.3,1.6,?,?,?,?,?,?,?
Ayo Dosunmu,2020-21,77,200,PG/SG,Illinois,3,32.0,28,28,984,23.9,0.5660000000000001,0.526,0.193,0.333,572.0,3.9,15.9,10.4,29.2,1.8,0.6,15.7,29.5,3.3,1.8,5.1,0.207,6.4,3.1,9.5,112.9,96.8,1.58,?,?,?,?,?,?,?
Josh Christopher,2020-21,77,215,SG,Arizona State,1,,15,15,446,17.8,0.529,0.483,0.335,0.313,195.0,2.4,16.1,9.0,9.8,2.7,1.9,11.4,25.5,0.6,0.5,1.1,0.099,2.4,1.7,4.1,101.2,104.1,0.81,?,?,?,?,?,?,?
Jalen Johnson,2020-21,81,220,SF,Duke,1,147.0,13,8,278,25.8,0.575,0.56,0.165,0.349,143.0,8.3,25.2,16.6,20.5,3.1,6.0,20.6,28.6,0.6,0.5,1.1,0.162,4.4,4.2,8.6,104.4,95.4,0.88,?,?,?,?,?,?,?
Greg Brown,2020-21,81,205,SF/PF,Texas,1,9.0,26,24,535,15.9,0.535,0.4970000000000001,0.472,0.373,220.0,6.7,26.0,16.8,3.8,1.6,5.0,20.9,26.9,0.3,1.2,1.5,0.113,-0.2,2.7,2.4,93.6,91.6,0.17,?,?,?,?,?,?,?
Charles Bassey,2020-21,83,235,PF/C,Western Kentucky,3,6.0,28,28,851,32.7,0.643,0.617,0.179,0.353,441.0,13.2,30.8,22.4,5.6,0.7,11.5,13.9,26.4,3.3,2.1,5.4,0.254,6.5,2.6,9.1,121.1,90.5,0.31,?,?,?,?,?,?,?
David Duke,2020-21,77,205,PG,Providence,3,47.0,26,26,964,18.1,0.508,0.456,0.35200000000000004,0.336,449.0,3.0,16.4,9.7,27.3,1.9,0.8,16.0,27.3,1.7,1.2,2.9,0.12,3.5,1.7,5.2,102.3,102.1,1.51,?,?,?,?,?,?,?
Cameron Thomas,2020-21,76,210,SG,LSU,1,25.0,29,29,986,24.0,0.5529999999999999,0.474,0.418,0.44,600.0,2.0,8.2,5.2,8.3,1.4,0.7,7.5,31.6,4.0,0.5,4.5,0.183,7.1,-0.8,6.3,117.9,109.4,0.86,?,?,?,?,?,?,?
Ochai Agbaji,2020-21,77,210,SG,Kansas,3,132.0,30,30,1010,17.1,0.552,0.534,0.593,0.211,386.0,3.2,9.0,6.1,10.9,1.9,1.5,9.6,21.0,2.3,1.5,3.8,0.15,4.4,2.3,6.7,113.0,100.1,1.37,?,?,?,?,?,?,?
Quentin Grimes,2020-21,77,205,SG,Houston,3,10.0,28,28,911,23.8,0.561,0.53,0.5760000000000001,0.263,454.0,5.7,14.5,10.1,11.7,2.5,1.1,10.6,27.2,3.5,2.4,5.9,0.258,8.1,2.8,10.9,120.2,88.4,1.0,?,?,?,?,?,?,?
RJ Nembhard,2020-21,77,200,PG/SG,TCU,3,132.0,24,24,837,15.4,0.508,0.458,0.341,0.338,377.0,1.7,12.6,7.2,25.8,1.8,0.6,18.8,28.3,0.8,0.6,1.5,0.071,1.6,-0.6,1.0,96.8,107.3,1.12,?,?,?,?,?,?,?
Allen Flanigan,2020-21,78,215,SG/SF,Auburn,2,298.0,27,27,821,17.0,0.588,0.537,0.485,0.466,372.0,3.6,15.5,9.7,18.9,1.6,0.6,21.4,23.6,1.7,0.8,2.5,0.121,2.9,0.8,3.7,107.1,105.0,0.88,?,?,?,?,?,?,?
Davion Mitchell,2020-21,74,205,PG,Baylor,3,59.0,27,27,891,22.2,0.638,0.631,0.482,0.217,398.0,1.7,7.7,4.7,26.6,3.5,1.3,18.7,20.1,3.1,1.8,4.9,0.22,6.2,3.7,10.0,123.7,95.0,2.07,?,?,?,?,?,?,?
Joel Ayayi,2020-21,77,180,PG/SG,Gonzaga,3,,28,27,864,21.1,0.664,0.643,0.362,0.25,346.0,6.7,19.2,13.4,13.2,2.0,0.6,13.8,15.9,3.0,1.9,4.9,0.225,6.6,3.3,9.9,132.3,92.8,2.0,?,?,?,?,?,?,?
NahShon Hyland,2020-21,75,175,PG,VCU,2,81.0,24,24,766,23.7,0.596,0.5489999999999999,0.547,0.321,408.0,0.7,16.3,8.9,16.0,3.5,0.6,15.9,31.8,2.0,1.8,3.8,0.201,5.5,2.7,8.2,107.8,91.2,0.68,?,?,?,?,?,?,?
