Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Cole Aldrich,2009-10,6-10,236,C,Kansas,Jr.,23.0,36.0,36.0,963,,0.596,0.562,0.0,0.6,400.0,13.6,25.4,20.0,5.8,1.6,13.0,14.1,19.9,3.0,2.9,5.9,0.245,,,,,,0.55,404,26.8,44.9,.199,2.8,13.2,+2.0
Gordon Hayward,2009-10,6-8,211,SF,Butler,So.,,37.0,37.0,1239,,0.601,0.527,0.429,0.579,549.0,7.6,23.4,15.8,12.1,2.0,2.8,15.2,24.7,4.0,3.0,6.9,0.224,,,,,,0.73,339,10.0,9.6,.135,0.1,1.8,-4.0
Ekpe Udoh,2009-10,6-10,237,PF,Baylor,Jr.,153.0,36.0,36.0,1264,,0.535,0.499,0.067,0.415,542.0,12.9,17.7,15.6,14.4,1.4,11.0,15.7,22.1,3.4,2.6,6.1,0.192,,,,,,1.11,634,30.8,52.9,.130,2.2,20.8,+1.8
Devin Ebanks,2009-10,6-8,208,SF,West Virginia,So.,9.0,34.0,31.0,1161,,0.527,0.462,0.095,0.483,419.0,9.5,18.0,13.6,14.7,1.9,2.2,16.2,20.1,2.6,2.1,4.6,0.16,,,,,,1.11,384,14.8,10.4,.088,-1.4,0.8,+3.6
James Anderson,2009-10,6-6,208,SG,Oklahoma State,Jr.,29.0,33.0,33.0,1124,,0.596,0.532,0.439,0.522,698.0,6.7,12.9,9.9,16.5,2.4,2.0,11.2,31.5,5.2,1.7,6.9,0.247,,,,,,1.03,63,11.3,0.5,.035,-4.8,-0.5,-7.1
Daniel Orton,2009-10,6-10,269,PF/C,Kentucky,Fr.,16.0,38.0,0.0,502,,0.5329999999999999,0.527,0.022,0.6920000000000001,135.0,10.3,16.3,13.5,5.0,2.4,10.6,23.9,15.0,0.3,1.3,1.7,0.135,,,,,,0.39,247,17.5,3.3,.037,-2.7,-0.8,-1.2
Elliot Williams,2009-10,6-4,180,SG,Memphis,So.,16.0,34.0,34.0,1133,,0.599,0.536,0.423,0.66,598.0,2.7,11.3,7.1,24.0,2.4,0.4,16.4,27.7,4.1,1.5,5.6,0.197,,,,,,1.28,51,10.6,1.0,.093,-3.5,-0.2,-5.6
Armon Johnson,2009-10,6-3,190,PG/SG,Nevada,Jr.,,34.0,34.0,1172,,0.537,0.515,0.161,0.267,574.0,2.6,8.0,5.5,30.4,1.4,0.9,18.6,25.7,2.5,0.5,3.0,0.104,,,,,,1.66,109,13.5,0.7,.024,-4.9,-1.1,-5.0
Craig Brackins,2009-10,6-10,229,PF,Iowa State,Jr.,52.0,32.0,32.0,1124,,0.498,0.45,0.19,0.337,508.0,6.6,19.4,13.2,13.1,1.3,3.3,11.4,26.1,2.2,1.8,4.0,0.14300000000000002,,,,,,1.01,47,8.5,-0.1,-0.015,-4.1,-0.2,-3.4
Gani Lawal,2009-10,6-9,233,PF,Georgia Tech,Jr.,20.0,36.0,36.0,930,,0.547,0.529,0.003,0.6829999999999999,435.0,13.0,21.7,17.6,3.4,1.0,5.6,15.3,26.1,1.9,2.2,4.1,0.177,,,,,,0.19,17,7.1,-0.2,-0.089,-9.9,-0.2,-32.8
Dominique Jones,2009-10,6-4,216,SG,South Florida,Jr.,,33.0,33.0,1224,,0.562,0.503,0.339,0.5720000000000001,669.0,3.6,14.9,9.4,24.4,2.8,1.6,13.4,30.8,4.3,1.9,6.2,0.204,,,,,,1.24,1,2.0,0.0,-0.009,-15.0,0.0,-65.9
Terrico White,2009-10,6-5,203,PG/SG,Ole Miss,So.,132.0,35.0,34.0,1103,,0.526,0.498,0.4,0.266,487.0,5.3,9.9,7.6,9.1,1.5,0.6,8.2,23.9,3.0,1.2,4.1,0.15,,,,,,1.16,80,9.3,0.3,.017,-2.4,-0.1,-10.1
Eric Bledsoe,2009-10,6-1,192,PG/SG,Kentucky,Fr.,55.0,37.0,35.0,1122,,0.5660000000000001,0.54,0.41,0.394,405.0,1.9,8.5,5.5,16.8,2.6,1.1,23.2,20.4,1.5,2.1,3.5,0.126,,,,,,0.96,0,0,0,0,0,0,0
Larry Sanders,2009-10,6-10,222,PF/C,VCU,Jr.,354.0,35.0,32.0,941,,0.563,0.54,0.044,0.455,472.0,12.9,24.9,19.0,7.7,1.6,9.1,11.5,26.7,3.2,2.2,5.4,0.228,,,,,,0.59,626,27.8,42.3,.117,2.2,18.5,+3.5
Damion James,2009-10,6-7,227,SF,Texas,Sr.,16.0,34.0,34.0,1029,,0.578,0.544,0.224,0.5489999999999999,564.0,11.0,23.9,17.6,6.1,3.0,3.6,11.6,26.3,3.8,2.7,6.5,0.252,,,,,,0.48,238,19.5,10.3,.107,-1.1,1.1,+0.4
Stanley Robinson,2009-10,6-8,213,SF,UConn,Sr.,19.0,34.0,34.0,1163,,0.57,0.5589999999999999,0.204,0.251,442.0,8.9,14.6,11.9,6.6,1.5,3.2,15.1,21.5,2.4,1.8,4.2,0.14300000000000002,,,,,,0.44,39,16.0,0.0,-0.001,-3.7,-0.3,+2.6
Willie Warren,2009-10,6-4,208,PG/SG,Oklahoma,So.,14.0,21.0,19.0,678,,0.5670000000000001,0.5,0.401,0.525,344.0,2.3,9.5,5.9,27.8,1.8,0.2,20.9,28.7,1.4,0.2,1.7,0.099,,,,,,1.07,0,0,0,0,0,0,0
Lance Stephenson,2009-10,6-6,227,SG,Cincinnati,Fr.,7.0,34.0,32.0,960,,0.493,0.462,0.198,0.32299999999999995,413.0,7.3,14.0,10.6,19.1,1.9,0.7,16.0,26.2,1.4,1.3,2.8,0.116,,,,,,1.04,19,7.1,0.2,.065,-2.7,0.0,+11.5
Quincy Pondexter,2009-10,6-7,215,SF,Washington,Sr.,27.0,36.0,36.0,1162,,0.608,0.547,0.11,0.487,653.0,10.3,15.0,12.7,11.2,2.2,1.8,10.6,25.6,5.2,2.0,7.3,0.25,,,,,,0.93,508,23.4,16.7,.068,-1.2,2.5,-0.7
Jordan Crawford,2009-10,6-4,198,SG,Xavier,So.,,35.0,34.0,1147,,0.564,0.532,0.359,0.274,654.0,3.4,12.0,7.9,20.1,2.4,0.6,11.8,30.8,4.1,1.8,5.9,0.207,,,,,,1.19,355,15.6,9.7,.084,-1.8,0.3,-4.3
Trevor Booker,2009-10,6-7,236,PF,Clemson,Sr.,252.0,32.0,32.0,984,,0.5489999999999999,0.5329999999999999,0.094,0.474,482.0,10.1,20.4,15.2,17.4,2.5,4.6,12.3,24.6,3.0,2.5,5.5,0.223,,,,,,1.31,281,24.4,6.3,.044,-1.3,1.3,-6.0
Dwayne Collins,2009-10,6-8,241,PF,Miami,Sr.,116.0,29.0,28.0,716,,0.602,0.604,0.0,0.755,338.0,14.3,22.0,18.3,10.3,1.4,5.0,19.8,25.4,1.9,1.4,3.3,0.184,,,,,,0.48,532,20.4,26.2,.116,-0.5,4.2,-1.3
Lazar Hayward,2009-10,6-6,226,SF,Marquette,Sr.,107.0,34.0,34.0,1097,,0.536,0.495,0.362,0.247,563.0,8.2,21.3,14.7,11.2,3.6,1.7,10.4,31.6,3.2,2.2,5.4,0.198,,,,,,0.78,0,0,0,0,0,0,0
Tiny Gallon,2009-10,6-9,296,PF,Oklahoma,Fr.,12.0,30.0,21.0,720,,0.584,0.556,0.076,0.399,308.0,13.1,25.2,19.1,7.5,1.7,3.3,20.9,23.7,1.4,0.8,2.2,0.12,,,,,,0.34,72,8.2,0.2,.020,-4.2,-0.3,-13.9
Jerome Jordan,2009-10,7-1,244,C,Tulsa,Sr.,,35.0,35.0,1043,,0.595,0.5489999999999999,0.0,0.746,511.0,9.6,24.0,17.2,9.8,0.9,7.5,14.8,26.0,3.4,2.3,5.6,0.217,,,,,,0.56,0,0,0,0,0,0,0
Solomon Alabi,2009-10,7-1,237,C,Florida State,So.,25.0,32.0,32.0,820,,0.596,0.534,0.0,0.546,343.0,11.6,15.7,13.8,4.4,1.4,10.4,16.3,22.8,2.2,2.1,4.3,0.21,,,,,,0.26,65,7.6,1.7,.168,-1.0,0.1,-5.0
Da'Sean Butler,2009-10,6-7,225,SF,West Virginia,Sr.,99.0,38.0,38.0,1360,,0.541,0.483,0.394,0.423,616.0,5.0,15.4,10.0,19.2,1.7,1.3,10.1,25.0,5.0,2.1,7.1,0.209,,,,,,1.75,26,7.0,0.0,.010,-4.4,-0.1,+0.3
Greivis Vasquez,2009-10,6-6,211,PG/SG,Maryland,Sr.,93.0,33.0,32.0,1120,,0.5489999999999999,0.496,0.374,0.314,671.0,3.8,10.2,7.2,35.2,2.8,1.0,15.8,30.2,4.0,1.9,5.8,0.208,,,,,,1.87,0,0,0,0,0,0,0
Manny Harris,2009-10,6-5,185,SG,Michigan,Jr.,43.0,31.0,30.0,1120,,0.54,0.477,0.363,0.442,563.0,6.1,14.7,10.2,27.7,3.2,1.1,14.5,30.1,3.2,2.0,5.2,0.18600000000000005,,,,,,1.43,401,23.7,12.6,.064,-1.2,1.9,+1.2
Mikhail Torrance,2009-10,6-5,209,PG/SG,Alabama,Sr.,,32.0,28.0,1043,,0.594,0.526,0.314,0.45,505.0,1.1,11.9,6.6,33.6,1.5,0.8,17.0,24.9,3.6,1.2,4.9,0.187,,,,,,1.88,93,17.1,0.1,.004,-3.3,-0.5,-3.9
Mac Koshwal,2009-10,6-9,250,PF,DePaul,Jr.,46.0,19.0,16.0,663,,0.551,0.544,0.0,0.482,295.0,11.9,21.0,16.2,15.4,3.3,2.8,18.0,27.3,1.2,1.1,2.2,0.136,,,,,,0.62,0,0,0,0,0,0,0
Jarvis Varnado,2009-10,6-9,210,PF,Mississippi State,Sr.,77.0,36.0,36.0,1141,,0.597,0.5820000000000001,0.0,0.665,477.0,10.6,22.9,17.2,6.2,1.2,14.2,14.6,21.6,3.1,3.2,6.3,0.221,,,,,,0.45,0,0,0,0,0,0,0
Art Parakhouski,2009-10,6-11,268,C,Radford,Sr.,,31.0,30.0,1076,,0.586,0.585,0.027999999999999997,0.6579999999999999,598.0,15.6,23.6,19.7,7.3,1.0,6.0,11.7,28.0,3.9,2.5,6.3,0.23600000000000002,,,,,,0.44,37,10.7,0.7,.089,-3.3,-0.1,-11.2
Matt Bouldin,2009-10,6-5,214,PG/SG,Gonzaga,Sr.,65.0,33.0,33.0,1176,,0.589,0.529,0.426,0.404,512.0,1.6,12.5,7.4,21.5,2.3,0.5,14.7,21.9,3.5,1.9,5.5,0.18600000000000003,,,,,,1.76,0,0,0,0,0,0,0
Samardo Samuels,2009-10,6-8,245,PF,Louisville,So.,4.0,33.0,33.0,968,,0.5760000000000001,0.524,0.0,0.649,478.0,12.2,14.7,13.4,8.5,1.2,4.1,15.7,26.2,3.0,1.1,4.1,0.17,,,,,,0.48,0,0,0,0,0,0,0
Darington Hobson,2009-10,6-6,204,SF,New Mexico,Jr.,130.0,35.0,35.0,1175,,0.52,0.484,0.246,0.453,588.0,6.9,24.6,15.5,29.3,2.2,1.6,16.3,26.9,3.0,2.2,5.2,0.17800000000000002,,,,,,1.54,109,15.8,0.6,.018,-5.6,-1.6,-0.2
Denis Clemente,2009-10,6-0,175,PG,Kansas State,Sr.,95.0,37.0,37.0,1284,,0.52,0.489,0.49,0.253,594.0,2.0,5.6,3.8,24.6,1.8,0.3,10.9,23.9,3.8,1.4,5.2,0.163,,,,,,2.14,5,7.8,-0.2,-0.225,-13.0,-0.1,+10.5
Marquis Gilstrap,2009-10,6-7,215,SF,Iowa State,Sr.,,32.0,32.0,1029,,0.53,0.493,0.306,0.438,456.0,9.5,21.6,15.7,9.1,1.6,2.8,16.2,25.6,1.8,1.8,3.6,0.139,,,,,,0.52,0,0,0,0,0,0,0
Hamady Ndiaye,2009-10,7-0,240,C,Rutgers,Sr.,,32.0,25.0,907,,0.594,0.579,0.0,0.609,281.0,9.4,17.4,13.5,3.3,0.8,14.5,15.6,16.6,1.7,1.3,3.0,0.133,,,,,,0.3,0,0,0,0,0,0,0
Charles Garcia,2009-10,6-9,232,SF/PF,Seattle,Jr.,,31.0,23.0,806,,0.532,0.49,0.117,0.758,,9.7,25.0,16.8,8.4,0.9,2.9,18.5,35.0,,,,,,,,,,0.26,33,4.8,0.0,.013,-7.3,-0.2,-13.1
Landon Milbourne,2009-10,6-7,207,SF,Maryland,Sr.,,33.0,33.0,978,,0.5429999999999999,0.515,0.111,0.27,376.0,7.2,10.2,8.8,4.6,2.2,3.8,11.1,21.4,2.0,1.6,3.6,0.149,,,,,,0.52,0,0,0,0,0,0,0
Luke Harangody,2009-10,6-7,240,SF/PF,Notre Dame,Sr.,83.0,30.0,25.0,989,,0.552,0.506,0.16,0.35100000000000003,573.0,8.3,24.2,16.4,11.8,0.9,2.1,8.4,34.6,4.0,1.0,5.1,0.205,,,,,,0.87,0,0,0,0,0,0,0
Sherron Collins,2009-10,5-11,217,PG,Kansas,Sr.,15.0,36.0,36.0,1187,,0.5589999999999999,0.507,0.435,0.318,552.0,0.8,5.6,3.4,24.4,1.9,0.2,14.5,23.8,3.7,1.7,5.4,0.181,,,,,,1.89,70,12.4,0.9,.048,-3.5,-0.3,-3.8
Andy Rautins,2009-10,6-5,192,SG,Syracuse,Sr.,,35.0,35.0,1137,,0.632,0.603,0.8109999999999999,0.273,441.0,2.0,8.8,5.8,23.9,3.4,0.8,22.6,18.4,2.9,2.1,4.9,0.173,,,,,,1.74,20,3.3,-0.2,-0.121,-8.0,-0.1,-10.9
AJ Ogilvy,2009-10,6-10,250,C,Vanderbilt,Jr.,,33.0,28.0,764,,0.579,0.509,0.0,0.7709999999999999,421.0,10.5,18.6,14.9,8.2,2.5,6.1,14.0,28.6,2.6,1.7,4.3,0.224,,,,,,0.47,5,4.8,-0.2,-0.314,-13.2,-0.1,-22.9
Dexter Pittman,2009-10,6-11,303,C,Texas,Sr.,82.0,34.0,34.0,648,,0.638,0.654,0.0,0.631,333.0,16.6,15.3,15.9,5.1,1.0,8.9,17.7,23.6,2.1,1.3,3.4,0.213,,,,,,0.28,0,0,0,0,0,0,0
Michael Washington,2009-10,6-10,239,PF,Arkansas,Sr.,43.0,29.0,27.0,735,,0.5479999999999999,0.508,0.102,0.63,340.0,9.1,18.1,13.6,6.4,1.4,5.1,13.6,25.2,1.6,0.9,2.5,0.138,,,,,,0.42,0,0,0,0,0,0,0
Derrick Caracter,2009-10,6-9,280,PF,UTEP,Jr.,18.0,27.0,22.0,720,,0.598,0.575,0.057,0.456,360.0,12.0,21.7,17.1,9.0,2.1,3.6,19.5,27.4,1.6,1.8,3.4,0.191,,,,,,0.39,0,0,0,0,0,0,0
Jerome Dyson,2009-10,6-3,180,SG,UConn,Sr.,37.0,34.0,34.0,1143,,0.486,0.431,0.275,0.4370000000000001,581.0,3.3,9.9,6.8,28.1,2.3,1.7,18.0,31.5,1.5,1.6,3.1,0.109,,,,,,1.09,0,0,0,0,0,0,0
Kevin Palmer,2009-10,6-6,205,SF,Texas A&M-Corpus Christi,Sr.,,32.0,32.0,1053,,0.5770000000000001,0.522,0.363,0.523,593.0,6.5,13.0,9.9,20.7,4.3,1.0,20.3,32.6,2.7,2.0,4.8,0.181,,,,,,0.63,9,20.0,0.1,.026,-3.6,-0.1,+6.1
Magnum Rolle,2009-10,6-10,220,SF/PF,Louisiana Tech,Sr.,33.0,34.0,33.0,1025,,0.541,0.514,0.0,0.383,461.0,13.2,18.3,15.7,5.9,1.5,7.0,13.3,24.2,2.6,1.6,4.2,0.16399999999999998,,,,,,0.42,0,0,0,0,0,0,0
JP Prince,2009-10,6-7,205,SG,Tennessee,Sr.,,37.0,31.0,922,,0.5760000000000001,0.552,0.13699999999999998,0.574,383.0,5.5,11.1,8.3,23.4,3.5,2.3,21.9,21.6,1.7,2.0,3.7,0.162,,,,,,1.27,0,0,0,0,0,0,0
Theo Robertson,2009-10,6-6,220,SG/SF,California,Sr.,,29.0,28.0,983,,0.63,0.5870000000000001,0.391,0.435,387.0,4.3,11.9,8.2,12.2,1.1,0.4,14.8,19.7,3.0,1.0,4.1,0.165,,,,,,1.16,0,0,0,0,0,0,0
Ben Uzoh,2009-10,6-3,200,PG/SG,Tulsa,Sr.,,35.0,35.0,1202,,0.561,0.517,0.355,0.38,550.0,3.4,11.5,7.7,29.8,1.7,2.1,14.4,23.5,3.7,1.8,5.5,0.182,,,,,,2.04,0,0,0,0,0,0,0
Ryan Thompson,2009-10,6-6,210,SG/SF,Rider,Sr.,,33.0,33.0,1209,,0.555,0.479,0.355,0.525,550.0,4.1,11.2,7.5,16.2,1.8,1.0,12.2,24.2,3.3,1.1,4.4,0.145,,,,,,1.28,60,13.5,0.7,.044,-0.8,0.3,+1.4
Deon Thompson,2009-10,6-8,240,PF,UNC,Sr.,45.0,37.0,37.0,994,,0.524,0.484,0.005,0.41,467.0,11.2,14.3,12.7,6.5,2.2,3.5,11.8,25.3,2.3,1.6,3.9,0.157,,,,,,0.48,0,0,0,0,0,0,0
Tommy Mason-Griffin,2009-10,5-10,203,PG,Oklahoma,Fr.,28.0,31.0,27.0,1107,,0.531,0.493,0.447,0.247,462.0,1.5,7.8,4.6,29.0,1.5,0.0,17.4,23.0,2.1,0.2,2.3,0.085,,,,,,1.77,0,0,0,0,0,0,0
Jon Scheyer,2009-10,6-6,180,PG/SG,Duke,Sr.,28.0,40.0,40.0,1470,,0.5720000000000001,0.503,0.54,0.416,724.0,2.4,8.5,5.5,25.8,2.7,0.7,9.3,23.5,6.9,2.8,9.7,0.265,,,,,,2.98,0,0,0,0,0,0,0
Edwin Ubiles,2009-10,6-6,198,SG,Siena,Sr.,,30.0,28.0,926,,0.525,0.509,0.183,0.206,415.0,3.7,9.6,6.6,15.2,2.0,0.7,11.7,25.8,1.9,1.6,3.5,0.149,,,,,,1.16,0,0,0,0,0,0,0
Tyren Johnson,2009-10,6-8,204,SF,Louisiana Lafayette,Sr.,,30.0,29.0,1082,,0.563,0.537,0.20199999999999999,0.34600000000000003,533.0,6.6,19.9,13.3,21.3,3.0,4.5,18.4,28.0,2.5,2.0,4.4,0.163,,,,,,0.92,0,0,0,0,0,0,0
DeShawn Sims,2009-10,6-8,230,SF/PF,Michigan,Sr.,33.0,32.0,32.0,1026,,0.536,0.516,0.166,0.251,482.0,11.4,17.8,14.5,8.3,2.2,2.3,8.8,29.6,2.8,1.8,4.6,0.179,,,,,,0.62,0,0,0,0,0,0,0
Sylven Landesberg,2009-10,6-6,210,SG,Virginia,So.,34.0,27.0,27.0,868,,0.529,0.473,0.16,0.365,443.0,5.0,13.2,9.1,22.4,1.5,1.0,12.2,31.4,2.3,1.1,3.4,0.157,,,,,,1.26,0,0,0,0,0,0,0
Wayne Chism,2009-10,6-8,246,PF,Tennessee,Sr.,55.0,37.0,36.0,998,,0.5529999999999999,0.514,0.298,0.342,435.0,8.4,21.2,14.9,8.0,2.4,5.7,12.5,23.6,2.5,2.5,5.0,0.199,,,,,,0.67,0,0,0,0,0,0,0
Marqus Blakely,2009-10,6-5,225,SF,Vermont,Sr.,,35.0,35.0,1180,,0.5870000000000001,0.5429999999999999,0.04,0.812,631.0,11.3,19.7,15.7,26.2,4.3,5.8,19.0,27.0,3.9,3.2,7.1,0.24,,,,,,1.07,0,0,0,0,0,0,0
Jerome Randle,2009-10,5-10,165,PG,California,Sr.,126.0,35.0,35.0,1224,,0.613,0.557,0.496,0.324,626.0,1.4,5.5,3.5,23.8,1.3,0.0,18.8,26.9,4.1,0.9,5.0,0.163,,,,,,1.22,0,0,0,0,0,0,0
Raymar Morgan,2009-10,6-7,210,SF,Michigan State,Sr.,35.0,36.0,33.0,979,,0.569,0.5379999999999999,0.058,0.481,391.0,9.6,16.8,13.3,12.9,2.4,2.9,16.2,22.0,2.4,1.9,4.3,0.174,,,,,,0.91,0,0,0,0,0,0,0
Aubrey Coleman,2009-10,6-3,210,SG,Houston,Sr.,,35.0,35.0,1293,,0.516,0.461,0.225,0.445,850.0,6.4,15.6,10.6,15.7,4.0,0.5,8.5,35.0,4.5,1.7,6.2,0.192,,,,,,1.11,0,0,0,0,0,0,0
Landry Fields,2009-10,6-7,210,SF,Stanford,Sr.,245.0,32.0,32.0,1161,,0.56,0.519,0.17,0.508,673.0,7.9,20.6,14.1,19.5,2.6,2.3,11.7,31.5,4.2,1.8,6.0,0.206,,,,,,1.07,0,0,0,0,0,0,0
Marcus Johnson,2009-10,6-6,210,SG,USC,Sr.,54.0,28.0,26.0,888,,0.428,0.411,0.14,0.325,260.0,3.5,13.8,8.8,11.3,3.0,1.6,20.6,23.9,-0.9,2.2,1.3,0.058,,,,,,0.53,255,23.6,10.5,.084,-0.3,2.6,+2.2
Omar Samhan,2009-10,6-10,265,C,Saint Mary's,Sr.,,34.0,34.0,1098,,0.589,0.5529999999999999,0.002,0.431,663.0,13.7,24.6,19.6,7.1,0.8,8.0,10.5,32.2,5.0,2.3,7.3,0.267,,,,,,0.47,0,0,0,0,0,0,0
Dominique Archie,2009-10,6-7,200,SF,South Carolina,Sr.,134.0,5.0,5.0,126,,0.649,0.6,0.289,0.489,69.0,9.5,16.5,12.8,11.8,4.0,3.0,15.3,24.6,0.5,0.2,0.8,0.245,,,,,,0.7,0,0,0,0,0,0,0
Patrick Christopher,2009-10,6-5,210,SG/SF,California,Sr.,49.0,35.0,35.0,1209,,0.545,0.51,0.376,0.204,511.0,5.1,13.3,9.3,11.3,2.7,0.3,9.1,23.0,3.5,1.7,5.2,0.173,,,,,,1.42,0,0,0,0,0,0,0
Scottie Reynolds,2009-10,6-1,185,PG,Villanova,Sr.,38.0,33.0,32.0,1000,,0.611,0.544,0.452,0.515,567.0,1.9,7.8,5.0,21.8,2.8,0.5,15.0,27.3,4.2,1.0,5.2,0.208,,,,,,1.24,4,7.3,-0.1,-0.150,-15.0,-0.1,-29.0
Derrick Williams,2010-11,6-8,248,SF/PF,Arizona,So.,101.0,38.0,38.0,1141,32.8,0.69,0.65,0.195,0.871,675.0,11.8,21.9,17.0,8.7,1.9,2.3,15.7,28.9,6.0,1.9,7.9,0.279,9.2,2.6,11.8,128.8,97.3,0.43,0,0,0,0,0,0,0
Kyrie Irving,2010-11,6-3,191,PG,Duke,Fr.,3.0,11.0,8.0,303,32.5,0.6970000000000001,0.615,0.375,0.6829999999999999,189.0,2.3,10.6,6.7,29.8,3.0,1.8,16.4,26.4,1.8,0.6,2.4,0.32,10.8,3.5,14.3,135.1,92.7,1.74,428,20.7,14.1,.076,-1.6,0.8,-5.4
Brandon Knight,2010-11,6-3,177,PG/SG,Kentucky,Fr.,5.0,38.0,38.0,1363,19.3,0.5529999999999999,0.508,0.45,0.333,652.0,2.2,10.2,6.3,23.4,1.1,0.6,16.8,27.0,3.6,1.8,5.3,0.157,5.4,0.5,5.9,109.9,101.5,1.32,528,33.8,61.3,.165,4.5,29.2,+3.1
Jimmer Fredette,2010-11,6-2,196,PG,BYU,Sr.,229.0,37.0,37.0,1323,30.9,0.594,0.5329999999999999,0.409,0.369,986.0,2.0,8.3,5.2,28.8,2.1,0.1,12.7,37.8,6.6,1.9,8.5,0.256,10.2,-0.7,9.5,118.0,100.0,1.22,446,29.5,11.5,.042,-1.6,1.5,-1.6
Tristan Thompson,2010-11,6-9,227,PF,Texas,Fr.,12.0,33.0,31.0,1056,22.9,0.639,0.555,0.459,0.735,537.0,1.9,9.3,5.9,11.7,1.3,0.4,13.8,26.0,4.2,0.8,5.0,0.19,5.4,-3.0,2.4,123.5,106.9,0.8,619,28.1,43.1,.119,-1.6,1.9,-0.9
Alec Burks,2010-11,6-6,193,PG/SG,Colorado,So.,194.0,38.0,37.0,1193,29.4,0.574,0.495,0.179,0.564,771.0,9.2,14.8,12.1,19.6,2.0,1.0,12.7,32.3,5.6,1.0,6.6,0.221,7.3,-0.1,7.2,120.2,106.0,1.13,488,21.9,15.9,.072,-1.2,2.2,-3.7
Klay Thompson,2010-11,6-7,206,SG/SF,Washington State,Jr.,61.0,34.0,33.0,1179,26.1,0.574,0.525,0.446,0.336,694.0,2.6,14.0,8.6,25.0,2.8,3.1,15.3,32.8,3.7,2.2,5.8,0.198,6.8,3.2,10.1,109.8,95.8,1.1,615,33.1,46.8,.110,0.7,14.2,+6.8
Kemba Walker,2010-11,6-1,184,PG,UConn,Jr.,16.0,41.0,41.0,1543,29.9,0.5429999999999999,0.478,0.307,0.426,930.0,3.9,11.5,7.9,28.0,3.1,0.5,9.5,32.4,7.3,2.4,9.7,0.251,10.2,2.7,12.9,121.2,98.9,1.98,655,33.9,54.0,.117,2.9,27.5,+5.3
Kawhi Leonard,2010-11,6-7,227,SF,San Diego State,So.,54.0,36.0,36.0,1172,26.5,0.512,0.471,0.181,0.305,567.0,11.4,26.2,19.0,16.0,2.7,1.9,12.3,27.6,3.6,3.2,6.8,0.231,3.9,5.2,9.1,112.5,86.3,1.2,518,31.0,73.4,.220,6.8,35.7,+5.1
Marcus Morris,2010-11,6-8,230,SF/PF,Kansas,Jr.,63.0,38.0,35.0,1076,29.3,0.625,0.601,0.181,0.511,600.0,11.5,19.0,15.5,11.4,1.7,2.4,11.4,26.9,4.9,2.3,7.2,0.269,7.8,3.4,11.2,126.5,92.5,0.93,600,27.0,30.0,.089,-0.5,6.0,-0.6
Markieff Morris,2010-11,6-9,241,PF,Kansas,Jr.,93.0,38.0,34.0,926,29.1,0.642,0.627,0.17800000000000002,0.462,485.0,13.9,24.7,19.7,11.0,1.9,4.9,16.2,25.5,3.6,2.4,6.0,0.257,6.7,5.6,12.3,121.5,88.1,0.68,631,25.6,24.9,.074,-1.3,2.9,-0.1
Jordan Hamilton,2010-11,6-8,228,SG/SF,Texas,So.,30.0,36.0,36.0,1159,25.6,0.55,0.522,0.424,0.221,612.0,7.0,18.5,12.9,14.6,1.6,1.8,11.2,29.1,4.0,2.7,6.7,0.231,7.2,3.3,10.4,115.5,90.6,0.99,151,13.9,3.0,.069,-0.1,1.0,-6.1
Tobias Harris,2010-11,6-8,223,SF/PF,Tennessee,Fr.,6.0,34.0,33.0,993,23.8,0.54,0.489,0.189,0.423,476.0,7.5,20.6,14.0,10.4,1.4,3.4,11.4,27.2,2.9,1.5,4.4,0.177,3.3,2.3,5.5,112.7,98.8,0.71,611,30.8,45.0,.115,0.9,13.8,-0.8
Tyler Honeycutt,2010-11,6-8,187,SG/SF,UCLA,So.,34.0,33.0,33.0,1154,17.4,0.519,0.483,0.428,0.299,415.0,5.3,17.8,11.9,16.8,1.5,5.5,19.8,22.3,1.2,2.1,3.3,0.115,2.0,5.3,7.3,99.7,96.3,0.93,24,5.0,-0.1,-0.049,-5.1,-0.1,-2.9
Chris Singleton,2010-11,6-9,230,SF/PF,Florida State,Jr.,15.0,28.0,25.0,814,21.9,0.531,0.495,0.332,0.441,344.0,8.2,17.0,12.8,8.9,3.9,5.9,15.0,24.5,1.5,2.4,3.9,0.191,2.6,6.9,9.5,105.6,84.2,0.54,148,17.6,2.3,.042,-3.2,-0.8,-0.8
Marshon Brooks,2010-11,6-5,195,SG,Providence,Sr.,297.0,32.0,31.0,1168,28.8,0.584,0.542,0.345,0.384,720.0,6.3,14.2,10.2,16.0,2.3,3.0,12.7,30.6,4.8,1.2,5.9,0.203,8.4,1.2,9.5,118.3,104.4,0.82,200,17.3,3.3,.046,-1.6,0.4,-5.3
